模型名称：DUMP
合约名称：沪深300
测试时间：2012-06-12 -- 2012-06-13
测试周期：1分钟
测试模式：实战模式
开仓时使用的资金比率：100%
最大开仓手数：1000
保证金比率：0%
单位：300股/手
手续费：0.06‰
----------------------------------
  测试天数：		1		  测试周期数：	328
  指令总数：		328		  平均交易周期：1
  初始资金：		2147483647		  最终权益：	2147468544
  总收益率(盈利/初始资金)：	-0.00%	  盈利：	-15103.00
  扣除最大盈利后收益率：	-0.00%
  扣除最大亏损后收益率：	-0.00%

  可靠性(胜率)：	49.09%		  成交额：	503460032
  期望收益(平均R乘数)：	0.01R		  总手续费：	30208

  总交易次数：		328		
  盈利次数比例：	49.09%		  亏损次数比例：	50.61%
  平均利润率：		-0.00%		  平均每次盈利：	-46
  标准离差率：		13489.3%		  标准离差：		284.17
  多头次数：		164		  空头次数：		163
  多头盈利次数：	84		  空头盈利次数：	77

  盈利次数：		161		  亏损次数：	166
  总盈利：		32987(0.00%)	  总亏损：	-32296(-0.00%)
  平均盈利率：		205(0.00%)	  平均亏损率：	-195(-0.00%)
  最大盈利额：		2002(0.00%)	  最大亏损额：	-1040(-0.00%)
  平均盈利周期：	1		  平均亏损周期：	1
  最大盈利周期：	1		  最大亏损周期：	1
  最大连续盈利次数：	5		  最大连续亏损次数：	6
  最大连续盈利：	2002(0.00%)	  最大连续亏损：	-1315(-0.00%)

  空仓总时间：		0		  最长空仓时间：	0
  空仓时间/总时间：	0.00%


开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20120613 11:12	2562.41	多头	20120613 11:13	2562.08	1	92	-100	-192.44	2147474304.00	正常
20120613 11:13	2562.08	空头	20120613 11:14	2561.51	1	92	169	77.04	2147474432.00	正常
20120613 11:14	2561.51	多头	20120613 11:15	2561.82	1	92	91	-1.62	2147474432.00	正常
20120613 11:15	2561.82	空头	20120613 11:16	2562.39	1	92	-171	-263.26	2147474176.00	正常
20120613 11:16	2562.39	多头	20120613 11:17	2559.84	1	92	-764	-855.97	2147473408.00	正常
20120613 11:17	2559.84	空头	20120613 11:18	2560.30	1	92	-137	-229.27	2147473280.00	正常
20120613 11:18	2560.30	多头	20120613 11:19	2559.49	1	92	-243	-334.88	2147473024.00	正常
20120613 11:19	2559.49	空头	20120613 11:20	2559.25	1	92	70	-21.90	2147473024.00	正常
20120613 11:20	2559.25	多头	20120613 11:21	2559.57	1	92	95	3.30	2147473024.00	正常
20120613 11:21	2559.57	空头	20120613 11:22	2559.73	1	92	-46	-138.36	2147472896.00	正常
20120613 11:22	2559.73	多头	20120613 11:23	2560.03	1	92	91	-1.56	2147472896.00	正常
20120613 11:23	2560.03	空头	20120613 11:24	2560.62	1	92	-178	-270.37	2147472640.00	正常
20120613 11:24	2560.62	多头	20120613 11:25	2562.02	1	92	419	326.59	2147473024.00	正常
20120613 11:25	2562.02	空头	20120613 11:26	2562.62	1	92	-180	-272.20	2147472768.00	正常
20120613 11:26	2562.62	多头	20120613 11:27	2565.56	1	92	883	790.92	2147473664.00	正常
20120613 11:27	2565.56	空头	20120613 11:28	2567.76	1	92	-660	-752.09	2147472896.00	正常
20120613 11:28	2567.76	多头	20120613 11:29	2570.04	1	92	684	591.53	2147473536.00	正常
20120613 11:29	2570.04	空头	20120613 13:00	2571.89	1	93	-553	-645.46	2147472896.00	正常
20120613 13:00	2571.89	多头	20120613 13:01	2573.48	1	93	477	384.70	2147473280.00	正常
20120613 13:01	2573.48	空头	20120613 13:02	2574.02	1	93	-162	-254.96	2147473024.00	正常
20120613 13:02	2574.02	多头	20120613 13:03	2572.93	1	93	-327	-419.38	2147472640.00	正常
20120613 13:03	2572.93	空头	20120613 13:04	2573.11	1	93	-54	-146.32	2147472512.00	正常
20120613 13:04	2573.11	多头	20120613 13:05	2572.69	1	93	-126	-218.31	2147472384.00	正常
20120613 13:05	2572.69	空头	20120613 13:06	2572.71	1	93	-6	-98.92	2147472384.00	正常
20120613 13:06	2572.71	多头	20120613 13:07	2573.49	1	93	233	140.79	2147472512.00	正常
20120613 13:07	2573.49	空头	20120613 13:08	2574.22	1	93	-219	-311.65	2147472256.00	正常
20120613 13:08	2574.22	多头	20120613 13:09	2575.14	1	93	277	183.87	2147472512.00	正常
20120613 13:09	2575.14	空头	20120613 13:10	2575.67	1	93	-160	-252.68	2147472256.00	正常
20120613 13:10	2575.67	多头	20120613 13:11	2577.29	1	93	484	391.74	2147472640.00	正常
20120613 13:11	2577.29	空头	20120613 13:12	2578.09	1	93	-241	-333.98	2147472384.00	正常
20120613 13:12	2578.09	多头	20120613 13:13	2577.83	1	93	-79	-172.05	2147472256.00	正常
20120613 13:13	2577.83	空头	20120613 13:14	2577.01	1	93	245	151.99	2147472512.00	正常
20120613 13:14	2577.01	多头	20120613 13:15	2575.95	1	93	-319	-411.65	2147472128.00	正常
20120613 13:15	2575.95	空头	20120613 13:16	2575.79	1	93	47	-45.34	2147472128.00	正常
20120613 13:16	2575.79	多头	20120613 13:17	2575.00	1	93	-237	-329.43	2147471872.00	正常
20120613 13:17	2575.00	空头	20120613 13:18	2575.06	1	93	-17	-110.13	2147471872.00	正常
20120613 13:18	2575.06	多头	20120613 13:19	2574.77	1	93	-86	-178.83	2147471744.00	正常
20120613 13:19	2574.77	空头	20120613 13:20	2574.35	1	93	128	35.12	2147471872.00	正常
20120613 13:20	2574.35	多头	20120613 13:21	2573.51	1	93	-249	-341.98	2147471616.00	正常
20120613 13:21	2573.51	空头	20120613 13:22	2573.09	1	93	126	33.63	2147471744.00	正常
20120613 13:22	2573.09	多头	20120613 13:23	2573.00	1	93	-28	-120.24	2147471616.00	正常
20120613 13:23	2573.00	空头	20120613 13:24	2572.70	1	93	91	-1.44	2147471616.00	正常
20120613 13:24	2572.70	多头	20120613 13:25	2573.30	1	93	181	88.28	2147471744.00	正常
20120613 13:25	2573.30	空头	20120613 13:26	2573.79	1	93	-146	-238.77	2147471488.00	正常
20120613 13:26	2573.79	多头	20120613 13:27	2573.62	1	93	-51	-143.70	2147471360.00	正常
20120613 13:27	2573.62	空头	20120613 13:28	2574.19	1	93	-171	-263.68	2147471104.00	正常
20120613 13:28	2574.19	多头	20120613 13:29	2574.36	1	93	52	-41.04	2147471104.00	正常
20120613 13:29	2574.36	空头	20120613 13:30	2573.32	1	93	311	218.77	2147471360.00	正常
20120613 13:30	2573.32	多头	20120613 13:31	2574.08	1	93	228	135.64	2147471488.00	正常
20120613 13:31	2574.08	空头	20120613 13:32	2573.76	1	93	96	3.65	2147471488.00	正常
20120613 13:32	2573.76	多头	20120613 13:33	2575.73	1	93	591	498.30	2147472000.00	正常
20120613 13:33	2575.73	空头	20120613 13:34	2576.06	1	93	-99	-192.05	2147471872.00	正常
20120613 13:34	2576.06	多头	20120613 13:35	2577.68	1	93	484	391.44	2147472256.00	正常
20120613 13:35	2577.68	空头	20120613 13:36	2578.20	1	93	-155	-248.23	2147472000.00	正常
20120613 13:36	2578.20	多头	20120613 13:37	2577.89	1	93	-92	-184.36	2147471872.00	正常
20120613 13:37	2577.89	空头	20120613 13:38	2576.62	1	93	381	288.15	2147472256.00	正常
20120613 13:38	2576.62	多头	20120613 13:39	2577.16	1	93	161	68.58	2147472384.00	正常
20120613 13:39	2577.16	空头	20120613 13:40	2577.82	1	93	-198	-290.47	2147472128.00	正常
20120613 13:40	2577.82	多头	20120613 13:41	2577.33	1	93	-145	-238.25	2147472000.00	正常
20120613 13:41	2577.33	空头	20120613 13:42	2577.16	1	93	51	-41.44	2147472000.00	正常
20120613 13:42	2577.16	多头	20120613 13:43	2576.45	1	93	-213	-305.46	2147471744.00	正常
20120613 13:43	2576.45	空头	20120613 13:44	2577.32	1	93	-261	-354.10	2147471488.00	正常
20120613 13:44	2577.32	多头	20120613 13:45	2576.81	1	93	-154	-247.24	2147471232.00	正常
20120613 13:45	2576.81	空头	20120613 13:46	2577.14	1	93	-99	-192.01	2147471104.00	正常
20120613 13:46	2577.14	多头	20120613 13:47	2577.33	1	93	56	-36.68	2147471104.00	正常
20120613 13:47	2577.33	空头	20120613 13:48	2577.63	1	93	-92	-185.22	2147470976.00	正常
20120613 13:48	2577.63	多头	20120613 13:49	2577.79	1	93	48	-45.12	2147470976.00	正常
20120613 13:49	2577.79	空头	20120613 13:50	2578.44	1	93	-193	-286.03	2147470720.00	正常
20120613 13:50	2578.44	多头	20120613 13:51	2578.82	1	93	114	21.50	2147470848.00	正常
20120613 13:51	2578.82	空头	20120613 13:52	2578.03	1	93	236	143.02	2147470976.00	正常
20120613 13:52	2578.03	多头	20120613 13:53	2577.74	1	93	-88	-181.28	2147470848.00	正常
20120613 13:53	2577.74	空头	20120613 13:54	2577.72	1	93	7	-86.21	2147470848.00	正常
20120613 13:54	2577.72	多头	20120613 13:55	2577.30	1	93	-124	-216.42	2147470720.00	正常
20120613 13:55	2577.30	空头	20120613 13:56	2576.18	1	93	338	245.62	2147470976.00	正常
20120613 13:56	2576.18	多头	20120613 13:57	2575.12	1	93	-316	-408.91	2147470592.00	正常
20120613 13:57	2575.12	空头	20120613 13:58	2574.35	1	93	231	138.02	2147470720.00	正常
20120613 13:58	2574.35	多头	20120613 13:59	2574.29	1	93	-18	-110.40	2147470592.00	正常
20120613 13:59	2574.29	空头	20120613 14:00	2573.40	1	93	269	176.73	2147470848.00	正常
20120613 14:00	2573.40	多头	20120613 14:01	2573.82	1	93	128	35.16	2147470976.00	正常
20120613 14:01	2573.82	空头	20120613 14:02	2573.51	1	93	92	-0.81	2147470976.00	正常
20120613 14:02	2573.51	多头	20120613 14:03	2573.39	1	93	-38	-130.73	2147470848.00	正常
20120613 14:03	2573.39	空头	20120613 14:04	2573.16	1	93	67	-25.47	2147470848.00	正常
20120613 14:04	2573.16	多头	20120613 14:05	2573.54	1	93	114	21.03	2147470976.00	正常
20120613 14:05	2573.54	空头	20120613 14:06	2573.60	1	93	-19	-111.25	2147470848.00	正常
20120613 14:06	2573.60	多头	20120613 14:07	2573.63	1	93	7	-85.18	2147470848.00	正常
20120613 14:07	2573.63	空头	20120613 14:08	2573.06	1	93	172	78.89	2147470976.00	正常
20120613 14:08	2573.06	多头	20120613 14:09	2572.56	1	93	-148	-240.57	2147470720.00	正常
20120613 14:09	2572.56	空头	20120613 14:10	2571.65	1	93	276	183.38	2147470976.00	正常
20120613 14:10	2571.65	多头	20120613 14:11	2570.77	1	93	-262	-354.77	2147470720.00	正常
20120613 14:11	2570.77	空头	20120613 14:12	2569.50	1	93	380	287.31	2147471104.00	正常
20120613 14:12	2569.50	多头	20120613 14:13	2569.00	1	92	-153	-245.13	2147470848.00	正常
20120613 14:13	2569.00	空头	20120613 14:14	2568.25	1	92	222	129.89	2147470976.00	正常
20120613 14:14	2568.25	多头	20120613 14:15	2568.99	1	92	220	127.77	2147471104.00	正常
20120613 14:15	2568.99	空头	20120613 14:16	2570.38	1	93	-418	-510.14	2147470592.00	正常
20120613 14:16	2570.38	多头	20120613 14:17	2570.76	1	93	113	20.55	2147470720.00	正常
20120613 14:17	2570.76	空头	20120613 14:18	2570.78	1	93	-7	-99.14	2147470720.00	正常
20120613 14:18	2570.78	多头	20120613 14:19	2570.83	1	93	15	-77.83	2147470720.00	正常
20120613 14:19	2570.83	空头	20120613 14:20	2571.01	1	93	-53	-145.95	2147470592.00	正常
20120613 14:20	2571.01	多头	20120613 14:21	2570.43	1	93	-174	-266.57	2147470336.00	正常
20120613 14:21	2570.43	空头	20120613 14:22	2570.39	1	93	13	-79.94	2147470336.00	正常
20120613 14:22	2570.39	多头	20120613 14:23	2569.79	1	93	-177	-269.55	2147470080.00	正常
20120613 14:23	2569.79	空头	20120613 14:24	2569.52	1	93	84	-8.87	2147470080.00	正常
20120613 14:24	2569.52	多头	20120613 14:25	2569.46	1	93	-17	-109.64	2147470080.00	正常
20120613 14:25	2569.46	空头	20120613 14:26	2569.77	1	93	-94	-186.70	2147469952.00	正常
20120613 14:26	2569.77	多头	20120613 14:27	2569.44	1	93	-100	-192.70	2147469824.00	正常
20120613 14:27	2569.44	空头	20120613 14:28	2569.37	1	92	19	-73.02	2147469824.00	正常
20120613 14:28	2569.37	多头	20120613 14:29	2569.63	1	93	76	-16.62	2147469824.00	正常
20120613 14:29	2569.63	空头	20120613 14:30	2571.97	1	93	-701	-793.99	2147469056.00	正常
20120613 14:30	2571.97	多头	20120613 14:31	2573.86	1	93	570	477.35	2147469568.00	正常
20120613 14:31	2573.86	空头	20120613 14:32	2574.26	1	93	-118	-210.29	2147469440.00	正常
20120613 14:32	2574.26	多头	20120613 14:33	2574.96	1	93	212	119.06	2147469568.00	正常
20120613 14:33	2574.96	空头	20120613 14:34	2574.74	1	93	68	-24.95	2147469568.00	正常
20120613 14:34	2574.74	多头	20120613 14:35	2574.37	1	93	-111	-203.72	2147469440.00	正常
20120613 14:35	2574.37	空头	20120613 14:36	2574.72	1	93	-106	-199.18	2147469312.00	正常
20120613 14:36	2574.72	多头	20120613 14:37	2575.64	1	93	277	183.93	2147469568.00	正常
20120613 14:37	2575.64	空头	20120613 14:38	2576.24	1	93	-178	-270.35	2147469312.00	正常
20120613 14:38	2576.24	多头	20120613 14:39	2576.03	1	93	-60	-153.09	2147469184.00	正常
20120613 14:39	2576.03	空头	20120613 14:40	2575.84	1	93	58	-34.29	2147469184.00	正常
20120613 14:40	2575.84	多头	20120613 14:41	2575.62	1	93	-66	-159.08	2147469056.00	正常
20120613 14:41	2575.62	空头	20120613 14:42	2575.33	1	93	88	-5.12	2147469056.00	正常
20120613 14:42	2575.33	多头	20120613 14:43	2575.73	1	93	120	27.32	2147469184.00	正常
20120613 14:43	2575.73	空头	20120613 14:44	2575.60	1	93	39	-53.39	2147469184.00	正常
20120613 14:44	2575.60	多头	20120613 14:45	2575.28	1	93	-95	-188.08	2147469056.00	正常
20120613 14:45	2575.28	空头	20120613 14:46	2575.93	1	93	-196	-288.28	2147468800.00	正常
20120613 14:46	2575.93	多头	20120613 14:47	2576.22	1	93	86	-6.90	2147468800.00	正常
20120613 14:47	2576.22	空头	20120613 14:48	2576.95	1	93	-220	-312.92	2147468544.00	正常
20120613 14:48	2576.95	多头	20120613 14:49	2577.72	1	93	230	136.76	2147468672.00	正常
20120613 14:49	2577.72	空头	20120613 14:50	2578.34	1	93	-187	-279.36	2147468416.00	正常
20120613 14:50	2578.34	多头	20120613 14:51	2578.72	1	93	116	22.68	2147468544.00	正常
20120613 14:51	2578.72	空头	20120613 14:52	2579.07	1	93	-103	-196.04	2147468416.00	正常
20120613 14:52	2579.07	多头	20120613 14:53	2579.20	1	93	40	-52.93	2147468416.00	正常
20120613 14:53	2579.20	空头	20120613 14:54	2578.70	1	93	151	58.04	2147468544.00	正常
20120613 14:54	2578.70	多头	20120613 14:55	2578.95	1	93	76	-16.96	2147468544.00	正常
20120613 14:55	2578.95	空头	20120613 14:56	2579.50	1	93	-164	-256.69	2147468288.00	正常
20120613 14:56	2579.50	多头	20120613 14:57	2579.75	1	93	77	-16.11	2147468288.00	正常
20120613 14:57	2579.75	空头	20120613 14:58	2579.69	1	93	18	-74.85	2147468288.00	正常
20120613 14:58	2579.69	多头	20120613 14:59	2580.50	1	93	243	149.84	2147468544.00	正常
20120613 14:59	2580.50	空头	20120613 14:59	2580.50	1	93	0	-92.90	2147468544.00	正常
