模型名称：DUMP 
合约名称：沪铝1209 
测试时间：2012-05-09 -- 2012-06-11 
测试周期：1分钟 
测试模式：实战模式 
开仓时使用的资金比率：100% 
最大开仓手数：1000 
保证金比率：1% 
单位：300吨/手 
手续费：0元/手 
---------------------------------- 
  测试天数：		33		  测试周期数：	4455 
  指令总数：		4455		  平均交易周期：1 
  初始资金：		330000		  最终权益：	300943 
  总收益率(盈利/初始资金)：	-8.81%	  盈利：	-29056.88 
  扣除最大盈利后收益率：	-18.35% 
  扣除最大亏损后收益率：	-2.90% 
 
  可靠性(胜率)：	75.15%		  成交额：	42758242304 
  期望收益(平均R乘数)：	0.00R		  总手续费：	535 
 
  总交易次数：		4455		 
  盈利次数比例：	23.25%		  亏损次数比例：	24.83% 
  平均利润率：		-0.00%		  平均每次盈利：	-7 
  标准离差率：		-25562.3%		  标准离差：		1635.30 
  多头次数：		2227		  空头次数：		2227 
  多头盈利次数：	522		  空头盈利次数：	514 
 
  盈利次数：		1036		  亏损次数：	1106 
  总盈利：		1953000(591.82%)	  总亏损：	-1981500(-600.45%) 
  平均盈利率：		2026(0.61%)	  平均亏损率：	-1906(-0.58%) 
  最大盈利额：		31500(11.49%)	  最大亏损额：	-19500(-6.11%) 
  平均盈利周期：	1		  平均亏损周期：	1 
  最大盈利周期：	1		  最大亏损周期：	1 
  最大连续盈利次数：	8		  最大连续亏损次数：	7 
  最大连续盈利：	36000(13.13%)	  最大连续亏损：	-19500(-5.26%) 
 
  空仓总时间：		0		  最长空仓时间：	0 
  空仓时间/总时间：	0.00% 
 
 
开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20120515 10:12	16000	多头	20120515 10:13	16000	1	0	0	-0	362920	正常
20120515 10:13	16000	空头	20120515 10:30	15995	1	0	1500	1500	364420	正常
20120515 10:30	15995	多头	20120515 10:32	15985	1	0	-3000	-3000	361419	正常
20120515 10:32	15985	空头	20120515 10:33	15980	1	0	1500	1500	362919	正常
20120515 10:33	15980	多头	20120515 10:34	15975	1	0	-1500	-1500	361419	正常
20120515 10:34	15975	空头	20120515 10:35	15970	1	0	1500	1500	362919	正常
20120515 10:35	15970	多头	20120515 10:36	15975	1	0	1500	1500	364419	正常
20120515 10:36	15975	空头	20120515 10:37	15975	1	0	0	-0	364419	正常
20120515 10:37	15975	多头	20120515 10:38	15980	1	0	1500	1500	365919	正常
20120515 10:38	15980	空头	20120515 10:39	15980	1	0	0	-0	365919	正常
20120515 10:39	15980	多头	20120515 10:40	15980	1	0	0	-0	365918	正常
20120515 10:40	15980	空头	20120515 10:41	15980	1	0	0	-0	365918	正常
20120515 10:41	15980	多头	20120515 10:42	15985	1	0	1500	1500	367418	正常
20120515 10:42	15985	空头	20120515 10:44	15985	1	0	0	-0	367418	正常
20120515 10:44	15985	多头	20120515 10:47	15985	1	0	0	-0	367418	正常
20120515 10:47	15985	空头	20120515 10:48	15985	1	0	0	-0	367418	正常
20120515 10:48	15985	多头	20120515 10:49	15985	1	0	0	-0	367418	正常
20120515 10:49	15985	空头	20120515 10:50	15990	1	0	-1500	-1500	365918	正常
20120515 10:50	15990	多头	20120515 10:51	16000	1	0	3000	3000	368917	正常
20120515 10:51	16000	空头	20120515 10:52	15995	1	0	1500	1500	370417	正常
20120515 10:52	15995	多头	20120515 10:53	16000	1	0	1500	1500	371917	正常
20120515 10:53	16000	空头	20120515 10:54	16000	1	0	0	-0	371917	正常
20120515 10:54	16000	多头	20120515 10:55	16005	1	0	1500	1500	373417	正常
20120515 10:55	16005	空头	20120515 10:58	16005	1	0	0	-0	373417	正常
20120515 10:58	16005	多头	20120515 10:59	16005	1	0	0	-0	373417	正常
20120515 10:59	16005	空头	20120515 11:00	16005	1	0	0	-0	373417	正常
20120515 11:00	16005	多头	20120515 11:01	16000	1	0	-1500	-1500	371916	正常
20120515 11:01	16000	空头	20120515 11:02	16000	1	0	0	-0	371916	正常
20120515 11:02	16000	多头	20120515 11:04	16000	1	0	0	-0	371916	正常
20120515 11:04	16000	空头	20120515 11:05	15995	1	0	1500	1500	373416	正常
20120515 11:05	15995	多头	20120515 11:06	16000	1	0	1500	1500	374916	正常
20120515 11:06	16000	空头	20120515 11:07	16000	1	0	0	-0	374916	正常
20120515 11:07	16000	多头	20120515 11:09	16010	1	0	3000	3000	377916	正常
20120515 11:09	16010	空头	20120515 11:10	16010	1	0	0	-0	377916	正常
20120515 11:10	16010	多头	20120515 11:11	16005	1	0	-1500	-1500	376415	正常
20120515 11:11	16005	空头	20120515 11:12	16010	1	0	-1500	-1500	374915	正常
20120515 11:12	16010	多头	20120515 11:15	16005	1	0	-1500	-1500	373415	正常
20120515 11:15	16005	空头	20120515 11:16	16005	1	0	0	-0	373415	正常
20120515 11:16	16005	多头	20120515 11:17	16005	1	0	0	-0	373415	正常
20120515 11:17	16005	空头	20120515 11:18	16000	1	0	1500	1500	374915	正常
20120515 11:18	16000	多头	20120515 11:19	16000	1	0	0	-0	374915	正常
20120515 11:19	16000	空头	20120515 11:23	16000	1	0	0	-0	374915	正常
20120515 11:23	16000	多头	20120515 11:24	16000	1	0	0	-0	374914	正常
20120515 11:24	16000	空头	20120515 11:25	16000	1	0	0	-0	374914	正常
20120515 11:25	16000	多头	20120515 11:26	16000	1	0	0	-0	374914	正常
20120515 11:26	16000	空头	20120515 11:27	16000	1	0	0	-0	374914	正常
20120515 11:27	16000	多头	20120515 11:28	16000	1	0	0	-0	374914	正常
20120515 11:28	16000	空头	20120515 11:29	16000	1	0	0	-0	374914	正常
20120515 11:29	16000	多头	20120515 13:30	15985	1	0	-4500	-4500	370414	正常
20120515 13:30	15985	空头	20120515 13:31	15980	1	0	1500	1500	371914	正常
20120515 13:31	15980	多头	20120515 13:32	15980	1	0	0	-0	371913	正常
20120515 13:32	15980	空头	20120515 13:33	15980	1	0	0	-0	371913	正常
20120515 13:33	15980	多头	20120515 13:34	15980	1	0	0	-0	371913	正常
20120515 13:34	15980	空头	20120515 13:35	15975	1	0	1500	1500	373413	正常
20120515 13:35	15975	多头	20120515 13:36	15975	1	0	0	-0	373413	正常
20120515 13:36	15975	空头	20120515 13:37	15975	1	0	0	-0	373413	正常
20120515 13:37	15975	多头	20120515 13:38	15975	1	0	0	-0	373413	正常
20120515 13:38	15975	空头	20120515 13:39	15975	1	0	0	-0	373413	正常
20120515 13:39	15975	多头	20120515 13:40	15975	1	0	0	-0	373412	正常
20120515 13:40	15975	空头	20120515 13:41	15975	1	0	0	-0	373412	正常
20120515 13:41	15975	多头	20120515 13:42	15970	1	0	-1500	-1500	371912	正常
20120515 13:42	15970	空头	20120515 13:43	15970	1	0	0	-0	371912	正常
20120515 13:43	15970	多头	20120515 13:44	15970	1	0	0	-0	371912	正常
20120515 13:44	15970	空头	20120515 13:45	15975	1	0	-1500	-1500	370412	正常
20120515 13:45	15975	多头	20120515 13:46	15970	1	0	-1500	-1500	368912	正常
20120515 13:46	15970	空头	20120515 13:47	15970	1	0	0	-0	368912	正常
20120515 13:47	15970	多头	20120515 13:48	15970	1	0	0	-0	368911	正常
20120515 13:48	15970	空头	20120515 13:49	15975	1	0	-1500	-1500	367411	正常
20120515 13:49	15975	多头	20120515 13:50	15970	1	0	-1500	-1500	365911	正常
20120515 13:50	15970	空头	20120515 13:51	15975	1	0	-1500	-1500	364411	正常
20120515 13:51	15975	多头	20120515 13:52	15975	1	0	0	-0	364411	正常
20120515 13:52	15975	空头	20120515 13:53	15975	1	0	0	-0	364411	正常
20120515 13:53	15975	多头	20120515 13:54	15975	1	0	0	-0	364411	正常
20120515 13:54	15975	空头	20120515 13:55	15975	1	0	0	-0	364411	正常
20120515 13:55	15975	多头	20120515 13:56	15975	1	0	0	-0	364410	正常
20120515 13:56	15975	空头	20120515 13:57	15975	1	0	0	-0	364410	正常
20120515 13:57	15975	多头	20120515 13:58	15970	1	0	-1500	-1500	362910	正常
20120515 13:58	15970	空头	20120515 14:00	15975	1	0	-1500	-1500	361410	正常
20120515 14:00	15975	多头	20120515 14:01	15970	1	0	-1500	-1500	359910	正常
20120515 14:01	15970	空头	20120515 14:02	15975	1	0	-1500	-1500	358410	正常
20120515 14:02	15975	多头	20120515 14:03	15975	1	0	0	-0	358410	正常
20120515 14:03	15975	空头	20120515 14:09	15980	1	0	-1500	-1500	356910	正常
20120515 14:09	15980	多头	20120515 14:11	15985	1	0	1500	1500	358409	正常
20120515 14:11	15985	空头	20120515 14:12	15990	1	0	-1500	-1500	356909	正常
20120515 14:12	15990	多头	20120515 14:13	16000	1	0	3000	3000	359909	正常
20120515 14:13	16000	空头	20120515 14:14	16000	1	0	0	-0	359909	正常
20120515 14:14	16000	多头	20120515 14:15	16000	1	0	0	-0	359909	正常
20120515 14:15	16000	空头	20120515 14:20	15995	1	0	1500	1500	361409	正常
20120515 14:20	15995	多头	20120515 14:21	16000	1	0	1500	1500	362909	正常
20120515 14:21	16000	空头	20120515 14:22	16005	1	0	-1500	-1500	361409	正常
20120515 14:22	16005	多头	20120515 14:23	16005	1	0	0	-0	361408	正常
20120515 14:23	16005	空头	20120515 14:24	16010	1	0	-1500	-1500	359908	正常
20120515 14:24	16010	多头	20120515 14:26	16005	1	0	-1500	-1500	358408	正常
20120515 14:26	16005	空头	20120515 14:27	16010	1	0	-1500	-1500	356908	正常
20120515 14:27	16010	多头	20120515 14:28	16015	1	0	1500	1500	358408	正常
20120515 14:28	16015	空头	20120515 14:31	16015	1	0	0	-0	358408	正常
20120515 14:31	16015	多头	20120515 14:32	16010	1	0	-1500	-1500	356908	正常
20120515 14:32	16010	空头	20120515 14:33	16015	1	0	-1500	-1500	355408	正常
20120515 14:33	16015	多头	20120515 14:34	16010	1	0	-1500	-1500	353907	正常
20120515 14:34	16010	空头	20120515 14:35	16010	1	0	0	-0	353907	正常
20120515 14:35	16010	多头	20120515 14:36	16005	1	0	-1500	-1500	352407	正常
20120515 14:36	16005	空头	20120515 14:37	16005	1	0	0	-0	352407	正常
20120515 14:37	16005	多头	20120515 14:38	16005	1	0	0	-0	352407	正常
20120515 14:38	16005	空头	20120515 14:41	16010	1	0	-1500	-1500	350907	正常
20120515 14:41	16010	多头	20120515 14:43	16010	1	0	0	-0	350907	正常
20120515 14:43	16010	空头	20120515 14:44	16015	1	0	-1500	-1500	349407	正常
20120515 14:44	16015	多头	20120515 14:45	16015	1	0	0	-0	349406	正常
20120515 14:45	16015	空头	20120515 14:47	16020	1	0	-1500	-1500	347906	正常
20120515 14:47	16020	多头	20120515 14:48	16025	1	0	1500	1500	349406	正常
20120515 14:48	16025	空头	20120515 14:49	16025	1	0	0	-0	349406	正常
20120515 14:49	16025	多头	20120515 14:50	16025	1	0	0	-0	349406	正常
20120515 14:50	16025	空头	20120515 14:51	16030	1	0	-1500	-1500	347906	正常
20120515 14:51	16030	多头	20120515 14:52	16030	1	0	0	-0	347906	正常
20120515 14:52	16030	空头	20120515 14:54	16035	1	0	-1500	-1500	346406	正常
20120515 14:54	16035	多头	20120515 14:55	16035	1	0	0	-0	346405	正常
20120515 14:55	16035	空头	20120515 14:56	16035	1	0	0	-0	346405	正常
20120515 14:56	16035	多头	20120515 14:57	16030	1	0	-1500	-1500	344905	正常
20120515 14:57	16030	空头	20120515 14:58	16030	1	0	0	-0	344905	正常
20120515 14:58	16030	多头	20120515 14:59	16035	1	0	1500	1500	346405	正常
20120515 14:59	16035	空头	20120516 09:00	15995	1	0	12000	12000	358405	正常
20120516 09:00	15995	多头	20120516 09:01	15995	1	0	0	-0	358405	正常
20120516 09:01	15995	空头	20120516 09:02	15970	1	0	7500	7500	365905	正常
20120516 09:02	15970	多头	20120516 09:03	15985	1	0	4500	4500	370404	正常
20120516 09:03	15985	空头	20120516 09:04	15990	1	0	-1500	-1500	368904	正常
20120516 09:04	15990	多头	20120516 09:05	15995	1	0	1500	1500	370404	正常
20120516 09:05	15995	空头	20120516 09:06	16000	1	0	-1500	-1500	368904	正常
20120516 09:06	16000	多头	20120516 09:07	16000	1	0	0	-0	368904	正常
20120516 09:07	16000	空头	20120516 09:08	16000	1	0	0	-0	368904	正常
20120516 09:08	16000	多头	20120516 09:09	16005	1	0	1500	1500	370404	正常
20120516 09:09	16005	空头	20120516 09:11	16005	1	0	0	-0	370404	正常
20120516 09:11	16005	多头	20120516 09:12	16005	1	0	0	-0	370403	正常
20120516 09:12	16005	空头	20120516 09:13	16005	1	0	0	-0	370403	正常
20120516 09:13	16005	多头	20120516 09:16	16005	1	0	0	-0	370403	正常
20120516 09:16	16005	空头	20120516 09:17	16005	1	0	0	-0	370403	正常
20120516 09:17	16005	多头	20120516 09:19	16000	1	0	-1500	-1500	368903	正常
20120516 09:19	16000	空头	20120516 09:20	16000	1	0	0	-0	368903	正常
20120516 09:20	16000	多头	20120516 09:21	16005	1	0	1500	1500	370403	正常
20120516 09:21	16005	空头	20120516 09:22	16005	1	0	0	-0	370403	正常
20120516 09:22	16005	多头	20120516 09:23	16005	1	0	0	-0	370402	正常
20120516 09:23	16005	空头	20120516 09:25	16010	1	0	-1500	-1500	368902	正常
20120516 09:25	16010	多头	20120516 09:27	16000	1	0	-3000	-3000	365902	正常
20120516 09:27	16000	空头	20120516 09:28	16000	1	0	0	-0	365902	正常
20120516 09:28	16000	多头	20120516 09:29	16000	1	0	0	-0	365902	正常
20120516 09:29	16000	空头	20120516 09:30	15995	1	0	1500	1500	367402	正常
20120516 09:30	15995	多头	20120516 09:32	16000	1	0	1500	1500	368902	正常
20120516 09:32	16000	空头	20120516 09:33	15995	1	0	1500	1500	370402	正常
20120516 09:33	15995	多头	20120516 09:35	15990	1	0	-1500	-1500	368901	正常
20120516 09:35	15990	空头	20120516 09:36	15990	1	0	0	-0	368901	正常
20120516 09:36	15990	多头	20120516 09:37	15990	1	0	0	-0	368901	正常
20120516 09:37	15990	空头	20120516 09:38	15995	1	0	-1500	-1500	367401	正常
20120516 09:38	15995	多头	20120516 09:39	16000	1	0	1500	1500	368901	正常
20120516 09:39	16000	空头	20120516 09:40	16005	1	0	-1500	-1500	367401	正常
20120516 09:40	16005	多头	20120516 09:42	16000	1	0	-1500	-1500	365901	正常
20120516 09:42	16000	空头	20120516 09:44	16000	1	0	0	-0	365901	正常
20120516 09:44	16000	多头	20120516 09:45	16000	1	0	0	-0	365900	正常
20120516 09:45	16000	空头	20120516 09:47	16000	1	0	0	-0	365900	正常
20120516 09:47	16000	多头	20120516 09:48	16000	1	0	0	-0	365900	正常
20120516 09:48	16000	空头	20120516 09:49	16000	1	0	0	-0	365900	正常
20120516 09:49	16000	多头	20120516 09:52	16010	1	0	3000	3000	368900	正常
20120516 09:52	16010	空头	20120516 09:54	16005	1	0	1500	1500	370400	正常
20120516 09:54	16005	多头	20120516 09:55	16005	1	0	0	-0	370400	正常
20120516 09:55	16005	空头	20120516 09:56	16000	1	0	1500	1500	371900	正常
20120516 09:56	16000	多头	20120516 09:59	16005	1	0	1500	1500	373399	正常
20120516 09:59	16005	空头	20120516 10:00	16005	1	0	0	-0	373399	正常
20120516 10:00	16005	多头	20120516 10:02	16015	1	0	3000	3000	376399	正常
20120516 10:02	16015	空头	20120516 10:03	16005	1	0	3000	3000	379399	正常
20120516 10:03	16005	多头	20120516 10:05	16005	1	0	0	-0	379399	正常
20120516 10:05	16005	空头	20120516 10:06	16005	1	0	0	-0	379399	正常
20120516 10:06	16005	多头	20120516 10:07	16000	1	0	-1500	-1500	377899	正常
20120516 10:07	16000	空头	20120516 10:08	15995	1	0	1500	1500	379399	正常
20120516 10:08	15995	多头	20120516 10:09	15995	1	0	0	-0	379398	正常
20120516 10:09	15995	空头	20120516 10:10	15995	1	0	0	-0	379398	正常
20120516 10:10	15995	多头	20120516 10:12	15990	1	0	-1500	-1500	377898	正常
20120516 10:12	15990	空头	20120516 10:13	15995	1	0	-1500	-1500	376398	正常
20120516 10:13	15995	多头	20120516 10:30	15995	1	0	0	-0	376398	正常
20120516 10:30	15995	空头	20120516 10:31	16000	1	0	-1500	-1500	374898	正常
20120516 10:31	16000	多头	20120516 10:32	16005	1	0	1500	1500	376398	正常
20120516 10:32	16005	空头	20120516 10:34	16000	1	0	1500	1500	377898	正常
20120516 10:34	16000	多头	20120516 10:35	16000	1	0	0	-0	377897	正常
20120516 10:35	16000	空头	20120516 10:36	16000	1	0	0	-0	377897	正常
20120516 10:36	16000	多头	20120516 10:37	15995	1	0	-1500	-1500	376397	正常
20120516 10:37	15995	空头	20120516 10:40	16000	1	0	-1500	-1500	374897	正常
20120516 10:40	16000	多头	20120516 10:41	16000	1	0	0	-0	374897	正常
20120516 10:41	16000	空头	20120516 10:42	16000	1	0	0	-0	374897	正常
20120516 10:42	16000	多头	20120516 10:43	16005	1	0	1500	1500	376397	正常
20120516 10:43	16005	空头	20120516 10:45	16010	1	0	-1500	-1500	374897	正常
20120516 10:45	16010	多头	20120516 10:46	16010	1	0	0	-0	374896	正常
20120516 10:46	16010	空头	20120516 10:47	16005	1	0	1500	1500	376396	正常
20120516 10:47	16005	多头	20120516 10:49	16010	1	0	1500	1500	377896	正常
20120516 10:49	16010	空头	20120516 10:50	16005	1	0	1500	1500	379396	正常
20120516 10:50	16005	多头	20120516 10:51	16010	1	0	1500	1500	380896	正常
20120516 10:51	16010	空头	20120516 10:52	16005	1	0	1500	1500	382396	正常
20120516 10:52	16005	多头	20120516 10:54	16000	1	0	-1500	-1500	380896	正常
20120516 10:54	16000	空头	20120516 10:56	16005	1	0	-1500	-1500	379396	正常
20120516 10:56	16005	多头	20120516 10:57	16000	1	0	-1500	-1500	377895	正常
20120516 10:57	16000	空头	20120516 10:58	15995	1	0	1500	1500	379395	正常
20120516 10:58	15995	多头	20120516 10:59	15995	1	0	0	-0	379395	正常
20120516 10:59	15995	空头	20120516 11:00	15995	1	0	0	-0	379395	正常
20120516 11:00	15995	多头	20120516 11:01	16000	1	0	1500	1500	380895	正常
20120516 11:01	16000	空头	20120516 11:06	16000	1	0	0	-0	380895	正常
20120516 11:06	16000	多头	20120516 11:07	15995	1	0	-1500	-1500	379395	正常
20120516 11:07	15995	空头	20120516 11:08	16000	1	0	-1500	-1500	377895	正常
20120516 11:08	16000	多头	20120516 11:11	15995	1	0	-1500	-1500	376394	正常
20120516 11:11	15995	空头	20120516 11:12	15995	1	0	0	-0	376394	正常
20120516 11:12	15995	多头	20120516 11:13	15995	1	0	0	-0	376394	正常
20120516 11:13	15995	空头	20120516 11:14	15995	1	0	0	-0	376394	正常
20120516 11:14	15995	多头	20120516 11:16	15995	1	0	0	-0	376394	正常
20120516 11:16	15995	空头	20120516 11:17	15990	1	0	1500	1500	377894	正常
20120516 11:17	15990	多头	20120516 11:18	15990	1	0	0	-0	377894	正常
20120516 11:18	15990	空头	20120516 11:19	15995	1	0	-1500	-1500	376394	正常
20120516 11:19	15995	多头	20120516 11:20	15995	1	0	0	-0	376393	正常
20120516 11:20	15995	空头	20120516 11:21	15990	1	0	1500	1500	377893	正常
20120516 11:21	15990	多头	20120516 11:22	15995	1	0	1500	1500	379393	正常
20120516 11:22	15995	空头	20120516 11:23	15995	1	0	0	-0	379393	正常
20120516 11:23	15995	多头	20120516 11:24	15995	1	0	0	-0	379393	正常
20120516 11:24	15995	空头	20120516 11:25	16000	1	0	-1500	-1500	377893	正常
20120516 11:25	16000	多头	20120516 11:26	15995	1	0	-1500	-1500	376393	正常
20120516 11:26	15995	空头	20120516 11:27	15990	1	0	1500	1500	377893	正常
20120516 11:27	15990	多头	20120516 11:28	15995	1	0	1500	1500	379392	正常
20120516 11:28	15995	空头	20120516 11:29	15980	1	0	4500	4500	383892	正常
20120516 11:29	15980	多头	20120516 13:30	15975	1	0	-1500	-1500	382392	正常
20120516 13:30	15975	空头	20120516 13:31	15975	1	0	0	-0	382392	正常
20120516 13:31	15975	多头	20120516 13:32	15980	1	0	1500	1500	383892	正常
20120516 13:32	15980	空头	20120516 13:33	15985	1	0	-1500	-1500	382392	正常
20120516 13:33	15985	多头	20120516 13:34	15990	1	0	1500	1500	383892	正常
20120516 13:34	15990	空头	20120516 13:35	15985	1	0	1500	1500	385392	正常
20120516 13:35	15985	多头	20120516 13:36	15970	1	0	-4500	-4500	380891	正常
20120516 13:36	15970	空头	20120516 13:37	15965	1	0	1500	1500	382391	正常
20120516 13:37	15965	多头	20120516 13:38	15970	1	0	1500	1500	383891	正常
20120516 13:38	15970	空头	20120516 13:39	15970	1	0	0	-0	383891	正常
20120516 13:39	15970	多头	20120516 13:40	15965	1	0	-1500	-1500	382391	正常
20120516 13:40	15965	空头	20120516 13:41	15955	1	0	3000	3000	385391	正常
20120516 13:41	15955	多头	20120516 13:42	15955	1	0	0	-0	385391	正常
20120516 13:42	15955	空头	20120516 13:43	15955	1	0	0	-0	385391	正常
20120516 13:43	15955	多头	20120516 13:44	15955	1	0	0	-0	385390	正常
20120516 13:44	15955	空头	20120516 13:45	15960	1	0	-1500	-1500	383890	正常
20120516 13:45	15960	多头	20120516 13:46	15960	1	0	0	-0	383890	正常
20120516 13:46	15960	空头	20120516 13:47	15955	1	0	1500	1500	385390	正常
20120516 13:47	15955	多头	20120516 13:48	15960	1	0	1500	1500	386890	正常
20120516 13:48	15960	空头	20120516 13:49	15960	1	0	0	-0	386890	正常
20120516 13:49	15960	多头	20120516 13:50	15965	1	0	1500	1500	388390	正常
20120516 13:50	15965	空头	20120516 13:51	15965	1	0	0	-0	388390	正常
20120516 13:51	15965	多头	20120516 13:52	15960	1	0	-1500	-1500	386889	正常
20120516 13:52	15960	空头	20120516 13:53	15965	1	0	-1500	-1500	385389	正常
20120516 13:53	15965	多头	20120516 13:54	15965	1	0	0	-0	385389	正常
20120516 13:54	15965	空头	20120516 13:55	15970	1	0	-1500	-1500	383889	正常
20120516 13:55	15970	多头	20120516 13:56	15970	1	0	0	-0	383889	正常
20120516 13:56	15970	空头	20120516 13:57	15965	1	0	1500	1500	385389	正常
20120516 13:57	15965	多头	20120516 13:58	15965	1	0	0	-0	385389	正常
20120516 13:58	15965	空头	20120516 13:59	15960	1	0	1500	1500	386889	正常
20120516 13:59	15960	多头	20120516 14:00	15955	1	0	-1500	-1500	385388	正常
20120516 14:00	15955	空头	20120516 14:01	15960	1	0	-1500	-1500	383888	正常
20120516 14:01	15960	多头	20120516 14:02	15955	1	0	-1500	-1500	382388	正常
20120516 14:02	15955	空头	20120516 14:03	15955	1	0	0	-0	382388	正常
20120516 14:03	15955	多头	20120516 14:04	15955	1	0	0	-0	382388	正常
20120516 14:04	15955	空头	20120516 14:05	15955	1	0	0	-0	382388	正常
20120516 14:05	15955	多头	20120516 14:06	15950	1	0	-1500	-1500	380888	正常
20120516 14:06	15950	空头	20120516 14:07	15955	1	0	-1500	-1500	379388	正常
20120516 14:07	15955	多头	20120516 14:08	15950	1	0	-1500	-1500	377887	正常
20120516 14:08	15950	空头	20120516 14:09	15955	1	0	-1500	-1500	376387	正常
20120516 14:09	15955	多头	20120516 14:10	15950	1	0	-1500	-1500	374887	正常
20120516 14:10	15950	空头	20120516 14:11	15960	1	0	-3000	-3000	371887	正常
20120516 14:11	15960	多头	20120516 14:12	15955	1	0	-1500	-1500	370387	正常
20120516 14:12	15955	空头	20120516 14:13	15955	1	0	0	-0	370387	正常
20120516 14:13	15955	多头	20120516 14:14	15950	1	0	-1500	-1500	368887	正常
20120516 14:14	15950	空头	20120516 14:15	15955	1	0	-1500	-1500	367387	正常
20120516 14:15	15955	多头	20120516 14:16	15950	1	0	-1500	-1500	365886	正常
20120516 14:16	15950	空头	20120516 14:17	15945	1	0	1500	1500	367386	正常
20120516 14:17	15945	多头	20120516 14:18	15945	1	0	0	-0	367386	正常
20120516 14:18	15945	空头	20120516 14:19	15940	1	0	1500	1500	368886	正常
20120516 14:19	15940	多头	20120516 14:20	15950	1	0	3000	3000	371886	正常
20120516 14:20	15950	空头	20120516 14:21	15950	1	0	0	-0	371886	正常
20120516 14:21	15950	多头	20120516 14:23	15950	1	0	0	-0	371886	正常
20120516 14:23	15950	空头	20120516 14:24	15945	1	0	1500	1500	373386	正常
20120516 14:24	15945	多头	20120516 14:25	15940	1	0	-1500	-1500	371885	正常
20120516 14:25	15940	空头	20120516 14:26	15935	1	0	1500	1500	373385	正常
20120516 14:26	15935	多头	20120516 14:27	15940	1	0	1500	1500	374885	正常
20120516 14:27	15940	空头	20120516 14:28	15935	1	0	1500	1500	376385	正常
20120516 14:28	15935	多头	20120516 14:29	15940	1	0	1500	1500	377885	正常
20120516 14:29	15940	空头	20120516 14:30	15935	1	0	1500	1500	379385	正常
20120516 14:30	15935	多头	20120516 14:31	15935	1	0	0	-0	379385	正常
20120516 14:31	15935	空头	20120516 14:32	15940	1	0	-1500	-1500	377885	正常
20120516 14:32	15940	多头	20120516 14:33	15940	1	0	0	-0	377884	正常
20120516 14:33	15940	空头	20120516 14:34	15945	1	0	-1500	-1500	376384	正常
20120516 14:34	15945	多头	20120516 14:35	15940	1	0	-1500	-1500	374884	正常
20120516 14:35	15940	空头	20120516 14:36	15945	1	0	-1500	-1500	373384	正常
20120516 14:36	15945	多头	20120516 14:37	15940	1	0	-1500	-1500	371884	正常
20120516 14:37	15940	空头	20120516 14:38	15935	1	0	1500	1500	373384	正常
20120516 14:38	15935	多头	20120516 14:39	15935	1	0	0	-0	373384	正常
20120516 14:39	15935	空头	20120516 14:40	15935	1	0	0	-0	373384	正常
20120516 14:40	15935	多头	20120516 14:41	15940	1	0	1500	1500	374883	正常
20120516 14:41	15940	空头	20120516 14:42	15930	1	0	3000	3000	377883	正常
20120516 14:42	15930	多头	20120516 14:43	15930	1	0	0	-0	377883	正常
20120516 14:43	15930	空头	20120516 14:44	15935	1	0	-1500	-1500	376383	正常
20120516 14:44	15935	多头	20120516 14:45	15935	1	0	0	-0	376383	正常
20120516 14:45	15935	空头	20120516 14:46	15925	1	0	3000	3000	379383	正常
20120516 14:46	15925	多头	20120516 14:47	15920	1	0	-1500	-1500	377883	正常
20120516 14:47	15920	空头	20120516 14:48	15920	1	0	0	-0	377883	正常
20120516 14:48	15920	多头	20120516 14:49	15910	1	0	-3000	-3000	374882	正常
20120516 14:49	15910	空头	20120516 14:50	15910	1	0	0	-0	374882	正常
20120516 14:50	15910	多头	20120516 14:51	15900	1	0	-3000	-3000	371882	正常
20120516 14:51	15900	空头	20120516 14:52	15895	1	0	1500	1500	373382	正常
20120516 14:52	15895	多头	20120516 14:53	15900	1	0	1500	1500	374882	正常
20120516 14:53	15900	空头	20120516 14:54	15910	1	0	-3000	-3000	371882	正常
20120516 14:54	15910	多头	20120516 14:55	15910	1	0	0	-0	371882	正常
20120516 14:55	15910	空头	20120516 14:56	15905	1	0	1500	1500	373382	正常
20120516 14:56	15905	多头	20120516 14:57	15900	1	0	-1500	-1500	371881	正常
20120516 14:57	15900	空头	20120516 14:58	15905	1	0	-1500	-1500	370381	正常
20120516 14:58	15905	多头	20120516 14:59	15905	1	0	0	-0	370381	正常
20120516 14:59	15905	空头	20120517 09:00	15970	1	0	-19500	-19500	350881	正常
20120517 09:00	15970	多头	20120517 09:01	15980	1	0	3000	3000	353881	正常
20120517 09:01	15980	空头	20120517 09:02	15995	1	0	-4500	-4500	349381	正常
20120517 09:02	15995	多头	20120517 09:03	15995	1	0	0	-0	349381	正常
20120517 09:03	15995	空头	20120517 09:04	16000	1	0	-1500	-1500	347881	正常
20120517 09:04	16000	多头	20120517 09:05	16005	1	0	1500	1500	349380	正常
20120517 09:05	16005	空头	20120517 09:06	16000	1	0	1500	1500	350880	正常
20120517 09:06	16000	多头	20120517 09:07	16000	1	0	0	-0	350880	正常
20120517 09:07	16000	空头	20120517 09:08	16000	1	0	0	-0	350880	正常
20120517 09:08	16000	多头	20120517 09:09	15990	1	0	-3000	-3000	347880	正常
